CUSTOMER_ID,x_customer_id,y_customer_id,mean_amount,mean_nb_tx_per_day,nb_terminals
32,66.01735374926851,29.007760721044406,63.71146575488994,17.150.748.037.830.600,109
33,13.547406422245023,29.828232595603076,59.146666516620165,2.363.491.044.992.690,103
34,57.43252488495788,65.32008198571336,66.94981065016044,17.256.737.417.358.900,132
35,89.6546595851063,36.75618700478965,46.40716790023455,35.676.934.200.626.800,117
36,80.61939890460857,70.38885835403663,14.521554294668606,3.677.930.454.978.690,106
37,71.42412995491114,99.88470065678665,19.197588942509405,3.472.504.229.472.850,52
38,16.249293467637482,61.55595642838442,16.762898370696945,33.920.329.172.889.300,114
39,80.73189587250107,56.91007386145933,43.68241323646997,0.2766679818205522,97
40,69.74287731445636,45.35426826780689,73.59528194968306,34.655.293.037.145.100,107
41,97.55215050028858,85.5803342392611,6.112837997575188,14.399.122.579.134.500,118
42,72.9990562424058,17.162967726144053,54.49847758939228,0.21735195335701452,108
43,19.999652489640006,1.8521794460613972,80.40128181895496,0.8956987522415205,97
44,34.53516806969027,92.80812934655908,71.91936818273561,0.1273557181252314,94
45,16.469415649791273,62.14784014997635,59.83671591739592,0.9515712854980345,120
46,93.42139979247938,61.3965955965896,55.88511628737104,2.359.639.905.418.280,113
47,73.01220295167697,31.194499547960184,42.83100091052873,0.8393749959004886,104
48,18.619300588033617,94.43723899839335,75.25732552968232,19.618.352.344.702.600,90
49,22.741462797332325,25.435648177039294,10.512770230768183,1.737.666.502.232.480,118
50,31.179588199410258,69.63434888154595,40.886424732785684,0.7184147102385392,129
51,2.467872839133123,6.724963146324859,69.5423134823639,18.147.873.782.241.800,114
52,53.65792111087222,89.6671293040342,99.08220000268692,0.8675879375938957,128
53,66.30782031001007,26.332237673715063,6.961844949244225,3.033.514.615.344.560,117
54,32.00171508224678,38.3463894171898,60.890125787592545,33.241.938.209.447.600,126
55,62.89818435911487,87.26506554473953,30.986493307485397,3.192.187.335.650.250,122
56,18.56359443059522,95.27916569719446,70.31138625684245,0.8620307084542338,98
57,94.73705904889242,73.08558067701578,29.124456046527452,0.8532479094699279,103
58,51.82007139306633,2.5662718054531575,24.709657166905394,1.698.741.875.006.020,102
59,37.41699803342256,46.35754243648107,31.374727097999532,2.347.137.385.832.670,115
60,86.38556059232315,11.75318559620331,54.151015179640844,0.5282724253806133,127
61,71.68596811925937,39.60597028072937,58.71502462655835,0.7331193448563145,109
62,14.484775934337723,48.80562806489546,38.78321009574579,3.761.727.781.011.250,108
63,76.53252538069653,74.86636198505472,90.85337527586368,0.3336897417680742,103
64,55.219246992240656,58.44760689557689,96.38395596198676,11.685.901.071.701.900,124
65,24.08287799154468,10.029394226549782,6.560814811190049,3.718.117.267.168.760,121
66,66.99165465909101,78.51529120231378,31.764360046625164,23.456.406.647.453.000,120
67,6.395526612098113,48.56275959346229,97.86203827572244,3.506.020.981.266.360,106
68,33.81589518368456,96.15701545414986,27.01165451476443,37.972.752.896.627.200,107
69,94.13777047064985,79.92025873523917,64.89255400234515,3.497.151.866.499.780,120
70,29.302028450779673,84.89435553129182,63.69828573216476,0.05294743103559796,114
71,34.72335179322196,14.814086094816503,98.27379203273405,19.134.812.281.599.500,103
72,49.73913654986627,63.94725163987236,40.01553758231366,0.5476010867423957,98
73,82.21177331942455,18.984791190275796,53.57530334191332,0.897268115898957,114
74,9.784448449403405,86.21915174216834,97.42735145719737,38.433.386.322.520.000,120
75,90.6555499221179,77.40473326986388,36.64878944272098,0.32440555995198705,112
76,40.72411714138073,23.223414217094273,17.586325302008383,0.21370872714730105,106
77,72.55943642105788,1.1427458625031028,78.20517110776375,0.5877865816015002,69
78,7.952208258675575,8.960303423860537,68.84454169862187,0.9814688394113791,107
79,42.05394666800984,55.73687913239169,86.75236151373541,2.908.177.050.845.310,120
80,27.032790523871462,13.14827992911276,10.260560440013805,120.639.453.792.377,118
81,26.211814923967825,45.614056680047966,69.91172687702964,2.782.501.782.555.420,109
82,28.351884658216665,37.99269559001205,22.209341365005788,3.154.182.049.226.070,117
83,5.68480764332403,69.69972417249873,78.97606261440482,31.096.302.473.950.100,96
84,25.942256434535494,37.38131379325614,60.821965343656956,1.091.287.609.697.860,99
85,37.085279921788874,19.705428018563964,48.6863089568207,0.17844920501645634,136
86,79.9795884570618,7.695644698663273,54.289339138994976,12.272.403.981.807.800,99
87,57.75429488313755,95.9433340833425,66.32917322332037,0.14144974302196367,112
88,43.04024395080612,51.00168523182502,55.936861996827936,27.255.700.424.153.500,94
89,27.759609773176606,12.88605654663202,42.30418927197396,38.256.228.911.837.900,126
90,18.713089175084473,90.3983954928237,56.661565257346005,18.276.456.865.830.600,121
91,88.20414102298896,45.860396176858586,73.7959254780966,1.596.101.286.812.400,102
92,90.40443929009577,69.00250201912273,71.4640951537991,13.108.816.062.284.700,111
93,75.67786427368893,63.60610554471413,27.801925971072407,0.6421552899410257,87
94,79.63914745173317,95.91666030352225,48.52318858970407,23.639.366.612.947.300,103
95,85.77226441935547,45.722345335385704,95.42807529910993,23.030.046.481.794.800,107
96,82.07671207013149,90.88437184127383,82.47476278301404,0.6376578537958237,123
97,62.88984390617004,39.84342586196771,10.95773044221784,16.961.290.075.593.600,109
98,25.86840668894077,84.90383084285108,8.163939521936138,3.835.930.887.453.890,120
99,35.536884847192965,35.67068904025429,6.55120775495225,0.7409293009447357,113
100,40.12595008036087,92.9291417302714,14.463418371020776,3.781.206.133.916.310,118
101,86.94885305466322,45.41623969075518,36.03658376798471,0.9309765171162274,102
102,61.446470647687434,3.307459147550562,6.48257612244868,17.151.828.899.929.500,116
103,6.807407397472021,25.19409882460929,26.010286957877966,10.127.647.748.914.000,109
104,13.105523121525774,1.203622289765427,15.971008228181068,24.739.210.380.509.900,92
105,97.42562128180504,99.0345001560894,43.86013906044085,0.6518177041864215,67
106,63.87617573665293,49.03053465487371,98.99392884202099,0.2612168286071208,109
107,78.32344383138131,28.839849733149393,27.93476890727453,2.650.018.286.130.700,106
108,24.606318499096446,66.58591175591877,54.14430913421743,16.963.559.537.433.900,111
109,55.4687808661419,28.705151991962975,72.124597095933,1.659.427.477.334.250,107
110,36.05455604858923,82.86569145557378,92.87185663555326,0.1840292435491877,133
111,23.262699282976552,34.85193694925633,82.4218155401735,39.419.657.105.731.900,107
112,96.89717046703518,90.49483455499269,33.172845181082835,39.680.449.736.578.900,109
113,24.942004105645122,10.590615488223222,95.34049805026244,0.9336810218723852,121
114,68.97682650777504,5.835635898058866,74.41736441711024,35.268.808.493.353.500,113
115,27.24368954659625,37.90568960774286,40.558137415487025,29.951.530.301.605.300,105
116,23.780724253903884,17.185309904764303,47.682706625335115,1.217.873.629.509.270,123
117,83.91891222586524,23.774182601563876,52.72699846147984,37.703.343.987.917.200,97
118,63.39976977446607,86.72894054624648,94.31992048870289,30.030.594.475.454.000,113
119,69.95750602247513,96.79655666042271,99.46807501652954,18.072.867.306.790.300,118
120,7.086977818420836,29.279403144051884,19.473697040334393,16.699.454.991.840.400,107
121,13.128932847325602,60.4117804020882,41.36676561999614,358.154.353.715.284,99
122,96.77946717985019,54.688490166942216,31.108239137421677,2.368.921.675.047.340,119
123,89.67611582244098,40.67333458357483,57.44743628573723,10.866.110.704.245.800,103
124,45.5444149450027,40.17135353795987,28.599279182882245,20.234.655.353.012.300,118
125,31.03808259798114,37.303486388074745,54.872192014155104,300.238.009.171.595,127
126,33.35074657912753,92.41587666207636,86.92026194941073,0.19476118390211417,98
127,25.364252425682277,44.613551265920194,14.939649430535038,13.939.039.561.339.800,121
128,74.00975256176825,68.05144811428259,64.12652071377046,28.421.136.108.893.800,113
129,20.492368695970175,34.169811486473215,69.24303581635897,35.169.390.521.253.000,102
130,54.36780538280952,28.269965094553662,7.8723495105683465,28.413.473.158.968.500,95
131,0.7884103508440377,37.267906982099554,55.40103538346427,3.688.445.847.068.770,76
132,8.94945450329001,40.59423219682837,7.309753972464988,13.704.439.373.663.600,100
133,62.22310588397949,27.906794822859837,24.926245217285334,0.4628129333083746,110
134,57.714024402034184,69.5270005904686,68.83592835660312,37.954.440.828.820.200,116
135,0.27032138935026984,64.7196653894036,62.03726252427576,23.549.584.398.811.500,64
136,96.27703198402425,1.6871673370039697,71.16583091663776,32.547.145.988.074.500,93
137,50.980719662158414,33.396486959680914,80.12981550660346,0.3889717025296986,122
138,44.203563772992524,51.99523745708382,70.92585903878201,0.36354292812963784,95
139,22.775950153786095,41.030156269012565,64.21299393691241,354.784.312.486.967,126
140,61.88261682413765,13.346147093493443,98.15511261479183,34.871.429.390.219.700,133
141,50.2720761145324,92.2347981796633,56.4311754069279,36.932.242.715.566.500,120
142,82.98973686033432,96.82864102942973,92.37936702392504,0.14413526971427792,98
143,17.477200416093996,38.913467710118574,95.45355624306498,12.001.156.779.037.100,106
144,16.046764388760103,88.630466608656,47.407469470904275,36.315.023.774.173.000,108
145,16.023046632014328,66.11175115080995,46.82505651880172,0.3059470761211416,115
146,69.64631446525006,24.73987555391537,8.763474645054185,0.23977719299829303,113
147,6.107853706678734,90.77329574850394,75.2889721937646,35.922.494.288.549.400,129
148,67.25823112965213,52.89399290308832,33.922404613000936,39.918.490.053.146.900,131
149,36.21890589393894,47.06489492139095,40.93329161772887,39.181.077.173.418.300,113
150,17.465838539500577,32.798800090807966,69.63312327142515,0.2528304733545226,107
151,60.7249374011541,47.76465028764161,31.979997792399605,0.953653123696232,116
152,51.45127432987567,36.792758053704134,48.369389669952255,13.499.095.270.569.500,110
153,97.04936935959776,13.343943174560401,14.196375551945549,13.735.669.151.636.600,108
154,59.102690087049126,65.91764718500282,42.739390980964,39.971.119.756.886.800,128
155,35.18929961930426,72.14066679599524,65.57035598042532,32.522.154.529.898.400,111
156,97.622566345382,88.97936564455402,77.63338756398231,27.929.939.112.731.600,105
157,33.54981696758996,14.768557820670736,10.950420290681928,0.9676068168059393,107
158,43.22814811812986,52.19962736299825,78.4429376352128,3.834.963.692.226.370,96
159,11.732048038481102,10.700414019379156,61.02099868628732,2.981.592.295.789.170,93
160,84.81503803469849,93.58320802167886,98.42549301476099,15.992.067.688.981.000,107
161,38.03351835275731,14.780867669727238,70.06877167493815,26.270.478.337.633.400,120
162,86.20625958512072,9.725799478764063,52.28880624340747,23.243.277.186.882.500,110
163,24.15570400399184,16.902540612916127,86.66017945986404,0.23413968894223514,122
164,47.06209039180729,11.583400130088528,48.4205823264799,3.919.849.305.369.230,103
165,42.37063534554728,85.71249175045673,16.14497859740342,10.850.083.070.474.500,118
166,40.37927406673345,39.98121400093307,68.78143047366456,13.788.725.095.020.300,99
167,71.37668684100163,63.91868992253925,42.92030879920344,1.727.040.510.617.270,84
168,61.45276998103208,7.004219014464463,83.12864014379058,26.136.846.444.545.400,114
169,72.63424644178352,53.692300108239046,15.49532554421575,16.201.424.531.877.900,122
170,40.53735828485561,32.10429900432169,7.845280865951189,29.490.169.703.859.000,105
171,10.97844580625007,60.630813304508514,71.8056621643855,2.539.145.291.734.770,102
172,95.91422519779749,10.329815508513862,87.38088011499391,0.11676093939565302,112
173,53.4916854927084,40.424361793925875,54.79746673740703,14.603.995.082.400.300,119
174,19.056691494006806,1.912289744868978,54.22423231016156,33.711.074.507.393.600,86
175,37.32159557447942,22.286381801498024,12.650540329825187,0.34124369247481345,126
176,22.13964462927722,10.001406092155518,30.178771344625794,0.26459784846781886,107
177,6.560486720992564,85.6276179622782,20.401424767339158,2.238.729.623.293.790,124
178,77.34555444490306,45.64095653390666,19.570043396637843,0.7983845684804574,103
179,43.29842062811807,52.82340891785358,38.196827744610815,31.259.184.009.386.400,97
180,75.10216488563984,92.7211807373118,7.750492157561251,35.827.651.648.408.100,105
181,39.2568788462151,87.83724953799941,70.6245537348703,39.493.950.282.958.700,122
182,75.9282451716668,36.45446259967866,52.60100141930145,1.505.556.620.777.400,107
183,36.49118360212381,26.090449938105976,52.11717806047961,2.726.959.780.277.440,109
184,27.734027130524353,52.437981107721995,16.151127946202934,0.6393811474167652,114
185,4.680635471218874,97.07314427706328,5.366733393474804,0.7143198722306252,117
186,61.286675311699234,8.13695988533053,88.78016779419907,28.784.806.313.691.500,118
187,96.63899714378934,50.763554724076485,33.53834990005629,21.980.022.911.810.800,118
188,93.08187172979731,52.07614372418605,30.38466802692027,35.095.951.566.964.700,114
189,37.19187485124613,0.13833499989991394,28.530077136770014,12.729.340.367.082.400,54
190,85.87774682319022,45.8503167066445,47.23579234207357,13.444.090.655.995.400,106
191,88.06781230470796,94.50267769403914,99.22958126968979,1.506.965.067.843.940,112
192,96.61474456271714,79.18795696309013,69.19046902620535,0.9795579176803977,96
193,21.64572609442098,16.604782452124567,92.66187797140971,11.763.066.495.326.600,114
194,45.30942454488785,49.39578339872235,78.92630156777415,33.769.398.462.120.900,100
195,13.90727011486128,42.69043602110737,85.07121434436843,32.721.332.230.233.500,112
196,10.24137584524164,15.6383348867963,33.898875701943744,0.30143627633336134,105
197,42.46630028405929,10.76177051495819,58.98067139863528,0.9862277592446245,114
198,59.64330653496227,11.752564290363765,97.70896749976067,37.302.448.154.293.600,131
199,39.17969385646658,24.217859412608544,28.787830221089415,19.335.741.408.095.600,124
200,3.9992801900716968,63.9705106075127,43.788776292275756,15.096.262.903.555.400,108
201,80.93649714891984,70.903546018329,95.66171246230574,14.077.449.619.827.600,108
202,89.75427646494055,76.99671862500888,38.95534190149774,2.486.661.745.813.030,102
203,28.856995765169557,87.43999170748424,15.680595135169568,0.8497374451761641,140
204,18.303329207992114,40.302600240428866,75.79713120305227,21.076.297.962.087.200,116
205,48.76763235382076,0.05459648969956543,45.4131639087302,0.2542150993446337,52
206,20.825325212148382,93.23939389604944,25.46282941260763,343.335.055.453.705,118
207,80.28933715613343,15.914623694224284,62.54263594067649,0.46264748762005325,120
208,72.78881583695114,63.746227737220664,82.13416336064684,19.175.381.975.567.500,81
209,91.48630878333829,4.934894678843971,32.8244136775664,2.860.210.389.860.660,125
210,41.810921174800086,17.29513542711564,15.185020815711873,32.693.564.458.464.800,98
211,47.31429784656442,88.22836719191073,74.66246776008897,16.389.048.225.229.700,124
212,37.351101415568365,51.56383466512517,89.46069555302422,29.491.143.188.566.700,116
213,0.515296426902323,69.41578513691256,92.35320365605297,28.418.230.380.179.600,60
214,17.700578156749593,48.35181274274587,18.330021702724842,14.359.811.133.585.200,111
215,93.71170419405178,92.33053075587083,31.869500956727876,13.585.241.766.647.900,106
216,60.02128681312939,96.319729526038,19.041126736212092,10.276.665.747.466.700,124
217,87.35568272907715,49.18922317083445,90.40130376156802,0.7420715900927051,91
218,53.26685874713607,32.62696326493724,35.071543189785224,17.875.078.557.847.900,118
219,43.30774491012684,35.734687967795445,91.92222317998376,2.926.976.741.731.570,110
220,72.75469913315297,28.99134495919554,59.88239531009983,3.116.717.733.207.330,106
221,79.5590368543213,34.453046075431224,78.23291187402154,2.943.575.587.230.930,128
222,14.150648562190026,86.59454685664772,46.92553966713903,19.456.417.955.546.600,100
223,44.836917889799736,56.78460014775075,64.0110784998702,19.927.182.630.517.700,119
224,86.67885432590955,62.77347561952844,43.135655184024394,16.667.670.276.348.400,107
225,81.08386151289514,34.81919427465201,25.08820559932929,0.23753275202315693,129
226,87.60268479205742,91.854645119035,16.411417305530218,13.378.949.659.844.500,98
227,17.537206951524386,11.589846882587974,90.48734058500287,0.22750903658142185,96
228,98.04856634690069,9.645086069738419,87.02971167339065,2.266.024.427.956.650,98
229,36.791748781787334,34.23423766251579,76.94959360758233,12.582.931.800.171.400,111
230,65.73189166171419,51.732608351608015,51.071736290016695,36.046.486.825.966.400,123
231,55.46450586202596,82.68616030486949,73.92948573964149,0.1542289842359934,94
232,77.31100525054192,21.687025009104065,90.7992164508993,0.17169676243532805,134
233,33.307203447431874,9.973294723475401,50.18096612306016,3.280.089.743.479.000,112
234,29.81873596630641,15.09348973110416,36.37536839120543,3.255.520.567.682.540,119
235,14.038395779934687,22.73624490775018,11.540936626870526,28.228.401.759.584.300,111
236,39.52332435363368,31.083997714331602,73.26950708240943,1.343.910.169.361.020,108
237,72.77712732144181,81.51993953143135,25.677970128485153,38.952.747.873.839.300,108
238,16.235794791266677,29.084090665674257,22.080552629186453,13.820.226.254.253.300,102
239,48.006088782075565,52.21758690021191,86.09257401814584,3.557.791.635.263.460,113
240,22.010386078090637,62.289403218575245,15.59212544337798,18.358.794.407.282.700,118
241,32.23335380466181,31.65007454536064,50.8455029626496,291.931.054.211.707,112
242,6.91826587923895,87.91733376874045,74.8073085899033,0.7059975555562406,137
243,93.91609090873703,50.631222402338864,99.9818149211117,0.7890378972029506,124
244,53.490819838320135,29.02480425599284,33.89648795197842,23.642.615.233.359.600,105
245,92.17190668708332,80.52638555791751,73.77443285762595,2.236.695.128.406.800,111
246,92.22985036674477,49.236140669088414,88.01405694179823,3.335.926.575.506.520,111
247,21.383534680158654,77.12254629659103,6.156259909609583,129.131.815.019.235,127
248,22.95674446919498,50.68629584873135,75.00105035967462,0.3907054697908965,123
249,51.49222019367684,93.84120216943856,26.721422343379825,27.085.645.764.456.900,127
250,59.28802707811576,1.006369565609333,50.20348860643616,28.350.815.637.641.900,86
251,4.39754320240906,87.95214830237302,54.40773458038894,0.12264419330287168,126
252,22.44136119208402,95.3675696427313,60.32037463994526,0.42989027107521816,118
253,28.75445022805615,45.67036258604842,6.990256580434394,16.464.620.544.550.300,112
254,48.94586354346981,24.36778752812322,60.92070502773873,30.129.604.783.687.000,94
255,23.58342241056355,62.04999002799877,65.76411308155545,3.794.161.204.515.360,104
256,77.82761672964438,84.8345269790006,51.58989130144614,0.7413943479175313,110
257,99.5815292959635,12.93557610386996,49.78844533865521,0.2723723969684264,71
258,94.38508573508196,96.49249408484395,73.34196089037749,13.999.713.745.206.700,124
259,25.438240111762433,26.53033245370474,17.0929324149071,21.032.358.123.068.900,120
260,14.18172757014775,31.67306665534563,64.53711521611496,29.101.744.383.629.900,101
261,2.4272704622061214,43.011598437673996,66.9518365100032,34.129.839.046.340.500,96
262,47.532478221208244,96.92058717176852,30.23509201643749,0.05403482650687552,112
263,48.37528647017362,25.611379502001796,83.2531788422011,0.9310906887244483,92
264,31.06292182913063,79.12274310191123,72.9386089424092,223.220.494.662.905,120
265,70.49480619227595,41.86368635700265,5.504454523393441,0.04542051404877023,109
266,51.122178757368665,8.329097971899923,9.852170616079395,38.620.665.565.498.900,118
267,85.90026396580586,15.202722720956952,5.063100766069427,37.666.711.815.590.200,99
268,27.83252983201143,18.58976028554975,70.69327024399585,0.4356149553653048,114
269,26.46495980028003,97.50946802120465,65.74896357503097,2.082.711.165.930.210,102
270,39.791861483493776,77.4500954884202,18.390960269750906,38.693.512.081.479.200,125
271,86.11230080657867,61.76569825692433,9.076088088243026,2.803.422.597.790.950,103
272,91.32843408854808,52.457706747862595,38.65135807358996,0.4811093799178785,116
273,75.49011041375682,88.50218512118062,14.523915687205616,30.359.382.190.093.600,119
274,1.7060486259097507,96.70549180772196,63.43051196033414,22.097.562.359.665.300,111
275,29.59498335889278,92.92916715697834,30.261034596995145,33.125.864.528.667.700,133
276,98.5108679337132,78.33966455148058,54.304042436711015,0.2642970554066877,79
277,47.241378917107305,43.82559469717036,24.265623912764546,16.943.505.468.572.100,105
278,35.77578840803387,16.368426115164848,46.930543616586185,10.511.998.252.979.500,118
279,52.20624206822644,3.516005971619418,91.091984879792,32.654.572.220.794.200,106
280,55.25813325105046,85.18085827572432,96.42753201202605,0.44208917621064225,108
281,63.08318084098038,99.79940009356586,98.84947108668499,24.132.919.691.629.700,55
282,12.802087045081667,58.31928309905282,5.196140379570063,0.7956453386674385,95
283,95.612315955996,33.04405726028439,65.64706004881012,11.234.379.785.289.700,103
284,94.78218871115895,72.85587299494868,36.3168599702342,31.670.456.847.214.800,101
285,10.816552447633764,39.23189400654594,26.01572213450127,2.734.905.789.104.180,110
286,10.244628177193038,39.70258322826741,31.28172436987301,20.253.716.772.952.100,114
287,34.989768050387895,70.6410577667011,7.334817309161776,253.594.768.522.363,114
288,23.057128969382003,26.870902875684934,81.02428234043474,38.222.735.759.216.800,121
289,31.65502100270866,82.68052703690756,14.879129607267144,25.359.266.120.295.300,119
290,75.10322995349188,15.597792803445653,45.470226828608254,3.570.828.656.995.920,112
291,10.357846344837219,1.809635820147515,61.105611009553705,17.421.261.621.237.300,90
292,79.86892488839027,92.34555382041066,33.41959623166253,15.536.164.686.764.200,128
293,48.627208632931485,58.81514604352993,98.46611381975359,2.789.321.003.320.200,104
294,38.95485073455688,26.376768645046212,94.73944325010179,0.5421937324340256,106
295,72.0265852504758,92.53950252924406,68.14323072077167,16.922.177.606.644.800,113
296,19.8990939925484,36.74753222519273,72.1528218949116,25.981.368.967.011.800,107
297,92.7976166598358,86.68609136593749,82.534321465305,3.645.803.501.403.040,136
298,27.63371527370494,36.95235401396495,41.08992085967165,2.241.802.354.839.120,106
299,66.8218229542771,28.671668304039432,6.848934394383533,15.968.895.346.316.300,115
300,30.852795955440047,94.21847190180479,89.38517885168413,34.412.427.133.736.700,121
301,65.2999760945243,34.42891646989389,57.14068040293395,3.260.900.162.865.490,128
302,9.861036872281105,80.10748802553047,8.912080176171557,3.265.684.124.857.420,91
303,80.75638041598735,5.100730882875581,64.58026758887654,2.009.812.297.251.580,105
304,16.981950317171467,14.837893767737565,78.4596169763672,22.707.709.953.473.700,108
305,98.29991349165324,98.22477772883441,99.3033643791053,0.47446207346306357,76
306,93.82561369639623,24.45696090205628,48.53016467706814,30.296.262.232.869.000,126
307,20.3620932077232,56.63116055543299,22.65259108146959,0.4189444267251732,116
308,11.655861242959853,35.76390348482188,5.4422094995324315,1.699.415.684.806.750,111
309,66.4197105081149,40.16881850039887,13.150487049384337,0.2507554480945622,100
310,27.81165127648617,16.931269054360076,96.6840224557071,0.60492089989634,121
311,80.54624374049966,58.610794174114474,59.08225739850796,20.483.228.636.951.300,102
312,97.1763076113951,36.38447750916378,79.85199634061824,22.211.764.298.678.300,111
313,39.56336676257261,95.54659333057809,61.84001708964528,0.47566776858405424,104
314,41.75392009968566,78.15817276816077,70.90596720772531,3.665.361.319.346.290,121
315,25.937738414152022,75.81937163538238,48.68814470247949,22.944.389.878.672.600,114
316,95.5046681006283,97.92863199891774,86.85114157292854,1.436.388.350.921.180,103
317,88.77008357273198,63.8609177641413,45.849694144717745,0.14297073000193494,111
318,77.01281241915822,50.2105580724113,79.68790744918077,29.920.911.973.730.700,103
319,79.3567368048352,30.065115869676685,81.07586691142494,21.953.853.138.646.600,122
320,47.33262004491432,67.5125913820757,7.029074879143089,0.4092672635503769,95
321,29.2177365167522,98.29901099578396,18.275848992170722,13.223.852.030.368.400,100
322,5.105306469192361,33.12688802927263,35.430997218529,37.872.286.837.780.800,108
323,84.51540869957203,38.27642192427715,7.353060513728623,3.324.124.455.981.510,87
324,66.05361771445402,15.236448365130972,99.62677074596779,0.4009337496964922,118
325,86.71145415936628,29.426616412968897,46.35857930088992,31.818.261.071.052.500,111
326,67.75083559940103,93.78643744440392,64.0083309187364,0.391240645916211,139
327,88.43603632419503,76.91555249885911,72.6276928348656,0.21493418941494147,102
328,39.6222744661744,16.743581945953924,83.08087129874755,2.802.114.491.271.450,115
329,88.30775973191352,96.6575106924164,78.60102334828737,39.769.323.328.830.400,110
330,61.476988614429885,3.7129603891447815,6.353893939278109,13.684.155.008.151.500,112
331,82.34717190675372,86.6134706324731,96.2771902381544,0.2604858741952736,113
332,4.457111098766409,91.32835963670337,33.97943634447185,2.231.949.602.438.530,122
333,98.24448830007098,40.04485347359233,68.25778283943478,16.035.182.545.279.400,89
334,76.81946644627797,52.77147255728658,27.564698108703222,10.852.244.050.338.600,114
335,25.805921253840726,53.23203282585608,71.80295652148811,37.971.196.001.725.600,115
336,69.40873750829799,78.11928439623907,21.047981007133735,14.962.505.000.293.000,120
337,41.37802198582661,68.6380230000473,33.109737755802996,12.131.676.856.786.600,111
338,35.58891546408681,81.03020815432322,59.87105855411813,0.30110911933093787,125
339,7.824609969046881,37.12869442824993,77.82614980758504,2.754.733.705.914.720,115
340,70.79823546511867,76.7210066054097,32.279507724201295,2.193.025.127.768.350,116
341,54.33526403167696,73.96325011799493,95.9027040650364,11.119.597.791.818.600,117
342,79.32816727570481,65.99705485232624,60.12259773202871,30.995.191.173.896.000,102
343,94.40324664280993,3.669141786941299,19.003009738755964,3.025.148.926.004.460,106
344,8.379135291008454,51.61237007410931,25.886773780952662,1.097.182.815.371.000,108
345,70.18404829444162,3.0192773268711615,87.96534565068085,177.791.582.140.908,109
346,50.23932939071011,54.00479636936919,66.32670798505193,13.794.263.464.909.900,125
347,10.110749056349134,31.837893666617656,20.973501212167932,22.245.327.178.018.900,103
348,31.802863096038646,95.80671779934349,96.74475640812666,2.480.503.522.272.960,112
349,61.7497267667286,98.5378564567106,89.29189936734267,306.027.979.663.256,96
350,31.35906117427012,36.55390281180764,24.120342747282216,19.485.925.076.694.900,124
351,99.03685221395796,91.21509530115888,16.24319623184956,0.1007611571620246,69
352,89.86376684082661,53.71701279487075,24.018039379803337,26.946.130.783.385.400,117
353,64.422317792982,12.208560683646718,29.662022182273855,0.24031185725303184,125
354,20.986047387014196,13.230567485306288,23.35744778508283,2.741.868.583.652.460,109
