TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
117,2020-01-01,8588,16611,93.81,0
118,2020-01-01,5142,3069,44.46,0
119,2020-01-01,8947,23163,64.4,0
120,2020-01-01,8639,35731,139.61,0
121,2020-01-01,9043,9076,132.29,0
122,2020-01-01,4143,16602,59.27,0
123,2020-01-01,5977,19415,32.57,0
124,2020-01-01,9584,12731,78.13,0
125,2020-01-01,5307,14120,25.18,0
126,2020-01-01,8613,22578,21.79,0
127,2020-01-01,8032,1002,40.64,0
128,2020-01-01,5189,14164,4.1,0
129,2020-01-01,382,6401,15.35,0
130,2020-01-01,2594,14230,71.91,0
131,2020-01-01,4465,19363,34.56,0
132,2020-01-01,8092,14342,73.44,0
133,2020-01-01,9925,38045,6.82,0
134,2020-01-01,9477,4512,41.0,0
135,2020-01-01,9580,18816,40.99,0
136,2020-01-01,3765,37475,20.8,0
137,2020-01-01,381,17037,23.15,0
138,2020-01-01,1380,33334,4.56,0
139,2020-01-01,8885,18397,6.04,0
140,2020-01-01,3431,26673,56.14,0
141,2020-01-01,3873,30071,18.93,0
142,2020-01-01,6888,14866,23.46,0
143,2020-01-01,2798,9886,76.93,0
144,2020-01-01,4401,4196,24.08,0
145,2020-01-01,1181,19244,56.48,0
146,2020-01-01,4044,39409,96.71,0
147,2020-01-01,6287,728,82.24,0
148,2020-01-01,1525,36454,70.01,0
149,2020-01-01,5174,16431,13.29,0
150,2020-01-01,2373,16846,25.99,0
151,2020-01-01,9777,24581,24.69,0
152,2020-01-01,7841,4148,86.37,0
153,2020-01-01,6705,34271,92.63,0
154,2020-01-01,4235,6689,24.91,0
155,2020-01-01,712,32265,20.25,0
156,2020-01-01,1597,23524,83.07,0
157,2020-01-01,1186,14599,124.86,0
158,2020-01-01,2109,17120,68.86,0
159,2020-01-01,5630,3361,35.79,0
160,2020-01-01,9461,10879,63.41,0
161,2020-01-01,3615,35856,23.02,0
162,2020-01-01,5112,13128,161.76,0
163,2020-01-01,9861,7996,82.1,0
164,2020-01-01,6206,23000,27.03,0
165,2020-01-01,3332,37182,54.8,0
166,2020-01-01,4757,9668,37.11,0
167,2020-01-01,3904,39004,46.01,0
168,2020-01-01,6123,27340,27.38,0
169,2020-01-01,9262,30797,32.43,0
170,2020-01-01,5168,35984,53.06,0
171,2020-01-01,8575,14647,101.56,0
172,2020-01-01,975,20603,16.56,0
173,2020-01-01,426,5232,82.58,0
174,2020-01-01,5412,30471,65.09,0
175,2020-01-01,3657,14410,25.22,0
176,2020-01-01,4113,25355,20.86,0
177,2020-01-01,1705,5248,21.76,0
178,2020-01-01,5623,28284,107.45,0
179,2020-01-01,1505,4197,19.88,0
180,2020-01-01,5732,5105,40.74,0
181,2020-01-01,2955,21425,52.5,0
182,2020-01-01,2874,8555,15.88,0
183,2020-01-01,8294,29111,44.24,0
184,2020-01-01,9917,38854,29.32,0
185,2020-01-01,893,24488,4.94,0
186,2020-01-01,7520,34846,34.25,0
187,2020-01-01,9170,36679,33.37,0
188,2020-01-01,9727,17494,65.35,0
189,2020-01-01,9811,37982,112.22,0
190,2020-01-01,2873,32609,66.08,0
191,2020-01-01,9507,39280,75.04,0
192,2020-01-01,9562,15922,50.19,0
193,2020-01-01,1073,16159,85.33,0
194,2020-01-01,9434,36773,38.82,0
195,2020-01-01,6103,33367,162.45,0
196,2020-01-01,7122,21364,9.49,0
197,2020-01-01,4967,14783,9.58,0
198,2020-01-01,3387,25292,52.45,0
199,2020-01-01,7767,1485,98.95,0
200,2020-01-01,5356,4492,41.37,0
201,2020-01-01,6475,4769,152.91,0
202,2020-01-01,1396,35641,16.16,0
203,2020-01-01,6008,8026,20.36,0
204,2020-01-01,7642,7765,58.41,0
205,2020-01-01,3411,2258,17.2,0
206,2020-01-01,7633,5164,35.92,0
207,2020-01-01,6234,16284,119.16,0
208,2020-01-01,9883,16400,54.75,0
209,2020-01-01,8905,36605,63.84,0
210,2020-01-01,3851,32039,64.43,0
211,2020-01-01,7127,8973,7.0,0
212,2020-01-01,4115,16298,5.54,0
213,2020-01-01,8912,35800,1.29,0
214,2020-01-01,8208,23115,46.03,0
215,2020-01-01,8,18695,2.08,0
216,2020-01-01,1854,34825,20.5,0
217,2020-01-01,7189,38454,88.02,0
218,2020-01-01,4846,39143,42.27,0
219,2020-01-01,786,1139,46.77,0
220,2020-01-01,6696,23357,69.47,0
221,2020-01-01,535,38207,5.83,0
222,2020-01-01,8148,12435,75.45,0
223,2020-01-01,6445,12958,11.64,0
224,2020-01-01,7697,25902,105.04,0
225,2020-01-01,3744,22830,17.65,0
226,2020-01-01,1401,13109,44.84,0
227,2020-01-01,7579,30039,2.62,0
228,2020-01-01,5217,34282,131.14,0
229,2020-01-01,4876,23253,37.58,0
230,2020-01-01,6669,12281,106.92,0
231,2020-01-01,9372,21160,34.54,0
232,2020-01-01,2166,6411,16.41,0
233,2020-01-01,7382,1153,30.1,0
234,2020-01-01,5509,35257,49.59,0
235,2020-01-01,2839,27153,48.03,0
236,2020-01-01,9180,23067,71.16,0
237,2020-01-01,1332,17727,76.44,0
238,2020-01-01,8249,19257,63.39,0
239,2020-01-01,6801,18144,57.46,0
240,2020-01-01,5944,19502,67.47,0
241,2020-01-01,6081,30223,10.6,0
242,2020-01-01,3325,31491,25.72,0
243,2020-01-01,7291,7882,97.4,0
244,2020-01-01,4908,2190,23.97,0
245,2020-01-01,5498,4712,5.8,0
246,2020-01-01,6174,17094,25.83,0
247,2020-01-01,1799,920,62.76,0
248,2020-01-01,6755,3241,94.6,0
249,2020-01-01,655,12631,96.89,0
250,2020-01-01,7324,34321,146.54,0
251,2020-01-01,8926,26017,49.03,0
252,2020-01-01,8898,14054,6.82,0
253,2020-01-01,9665,29121,16.54,0
254,2020-01-01,5241,26713,29.11,0
255,2020-01-01,2342,24806,13.1,0
256,2020-01-01,9617,13912,14.95,0
257,2020-01-01,9369,11765,4.37,0
258,2020-01-01,8231,16593,1.58,0
259,2020-01-01,3041,1738,85.59,0
260,2020-01-01,3481,30420,73.45,0
261,2020-01-01,1974,10564,22.45,0
262,2020-01-01,4836,7117,100.08,0
263,2020-01-01,447,31111,91.8,0
264,2020-01-01,4203,34336,148.6,0
265,2020-01-01,1608,8171,51.65,0
266,2020-01-01,5498,4684,12.47,0
267,2020-01-01,408,8893,23.41,0
268,2020-01-01,9638,6599,29.6,0
269,2020-01-01,6623,7069,50.35,0
270,2020-01-01,9291,15263,42.79,0
271,2020-01-01,9778,27911,49.81,0
272,2020-01-01,5526,4291,33.44,0
273,2020-01-01,973,6462,47.74,0
274,2020-01-01,5760,15769,12.21,0
275,2020-01-01,6899,14051,40.25,0
276,2020-01-01,1708,14297,37.68,0
277,2020-01-01,7038,30895,4.66,0
278,2020-01-01,4217,15807,72.3,0
279,2020-01-01,7908,13164,36.1,0
280,2020-01-01,6178,1630,14.17,0
281,2020-01-01,1037,19378,58.98,0
282,2020-01-01,4785,37816,39.23,0
283,2020-01-01,5616,7769,139.96,0
284,2020-01-01,1697,12659,35.01,0
285,2020-01-01,1151,8020,98.12,0
286,2020-01-01,1321,22939,100.18,0
287,2020-01-01,7129,23951,82.99,0
288,2020-01-01,2387,964,34.56,0
289,2020-01-01,6984,19987,8.67,0
290,2020-01-01,5614,7306,18.01,0
291,2020-01-01,7427,16007,60.11,0
292,2020-01-01,4460,13918,28.15,0
293,2020-01-01,3550,4193,5.62,0
294,2020-01-01,9911,18290,29.73,0
295,2020-01-01,724,35333,90.91,0
296,2020-01-01,3122,23226,0.86,0
297,2020-01-01,5832,26386,65.75,0
298,2020-01-01,8929,345,17.23,0
299,2020-01-01,7628,35961,33.85,0
300,2020-01-01,8443,16784,52.62,0
301,2020-01-01,8979,23193,41.47,0
302,2020-01-01,5785,31201,51.63,0
303,2020-01-01,2753,17146,48.24,0
304,2020-01-01,3059,3806,87.32,0
305,2020-01-01,7898,13954,105.7,0
306,2020-01-01,4477,18447,59.51,0
307,2020-01-01,7677,4446,106.2,0
308,2020-01-01,3556,29029,83.48,0
309,2020-01-01,6035,31383,55.88,0
310,2020-01-01,7811,33557,55.53,0
311,2020-01-01,8095,4753,1.91,0
312,2020-01-01,9800,4836,27.75,0
313,2020-01-01,1028,18216,37.29,0
314,2020-01-01,9003,30427,61.51,0
315,2020-01-01,4313,9491,16.66,0
316,2020-01-01,2570,513,64.93,0
317,2020-01-01,3618,32564,5.61,0
318,2020-01-01,7258,1203,55.64,0
319,2020-01-01,6512,7762,151.11,0
320,2020-01-01,2039,30085,1.92,0
321,2020-01-01,524,9969,97.85,0
322,2020-01-01,230,39464,18.93,0
323,2020-01-01,4599,32015,44.41,0
324,2020-01-01,4015,28771,13.1,0
325,2020-01-01,8747,25656,8.95,0
326,2020-01-01,3282,21555,99.54,0
327,2020-01-01,6701,38582,8.28,0
328,2020-01-01,4347,26498,26.85,0
329,2020-01-01,9818,16063,24.85,0
330,2020-01-01,1193,14979,64.0,0
331,2020-01-01,7499,32386,79.48,0
332,2020-01-01,6216,37144,126.36,0
333,2020-01-01,1457,13324,33.16,0
334,2020-01-01,2431,15909,45.58,0
335,2020-01-01,3131,1031,30.51,0
336,2020-01-01,3831,4645,116.57,0
337,2020-01-01,5316,22758,65.43,0
338,2020-01-01,6933,1867,38.34,0
339,2020-01-01,1453,34553,43.45,0
340,2020-01-01,2716,38340,17.01,0
341,2020-01-01,4156,32213,107.84,0
342,2020-01-01,8720,8380,24.93,0
343,2020-01-01,5579,21172,35.52,0
344,2020-01-01,6088,22923,16.24,0
345,2020-01-01,8712,2236,100.92,0
346,2020-01-01,6360,7226,8.21,0
347,2020-01-01,5351,17975,24.06,0
348,2020-01-01,7913,5541,26.07,0
349,2020-01-01,1958,30109,108.07,0
350,2020-01-01,2902,27145,78.72,0
351,2020-01-01,5964,20600,86.25,0
352,2020-01-01,4405,609,88.36,0
353,2020-01-01,3644,984,48.9,0
354,2020-01-01,5694,19525,99.99,0
355,2020-01-01,7509,26997,16.76,0
356,2020-01-01,9849,12250,75.25,0
357,2020-01-01,9192,6361,41.48,0
358,2020-01-01,2391,5452,63.52,0
359,2020-01-01,9033,13198,72.69,0
360,2020-01-01,1843,18725,65.86,0
361,2020-01-01,2608,11800,65.08,0
362,2020-01-01,6170,36097,23.73,0
363,2020-01-01,4683,39509,14.31,0
364,2020-01-01,1802,30593,24.19,0
365,2020-01-01,3076,32915,90.46,0
366,2020-01-01,3600,12014,7.94,0
367,2020-01-01,3270,17018,62.95,0
368,2020-01-01,731,34143,57.3,0
369,2020-01-01,8948,21185,48.76,0
370,2020-01-01,6671,25510,117.25,0
371,2020-01-01,3013,35596,6.17,0
372,2020-01-01,8418,35305,2.86,0
373,2020-01-01,6266,12133,38.84,0
374,2020-01-01,9620,6298,64.39,0
375,2020-01-01,5234,37226,124.57,0
376,2020-01-01,7210,27530,64.89,0
377,2020-01-01,955,21996,40.17,0
378,2020-01-01,1254,25142,54.81,0
379,2020-01-01,569,2771,88.55,0
380,2020-01-01,2081,2120,31.15,0
381,2020-01-01,4013,39816,73.2,0
382,2020-01-01,9500,28652,38.21,0
383,2020-01-01,8487,3461,106.37,0
384,2020-01-01,474,2198,10.67,0
385,2020-01-01,8156,33705,20.57,0
386,2020-01-01,5834,12059,4.21,0
387,2020-01-01,4657,31380,22.21,0
388,2020-01-01,7696,5757,93.83,0
389,2020-01-01,9667,26354,6.62,0
390,2020-01-01,398,29745,8.8,0
391,2020-01-01,55,4927,35.06,0
392,2020-01-01,1877,6794,44.35,0
393,2020-01-01,850,37712,86.04,0
394,2020-01-01,6749,8015,2.42,0
395,2020-01-01,7436,7842,68.41,0
396,2020-01-01,8898,21246,5.03,0
397,2020-01-01,7684,28362,4.89,0
398,2020-01-01,5938,9229,26.58,0
399,2020-01-01,1759,22470,104.19,0
400,2020-01-01,159,16855,54.22,0
401,2020-01-01,2352,29776,23.28,0
402,2020-01-01,6630,30782,12.77,0
403,2020-01-01,531,4520,49.68,0
404,2020-01-01,7064,26379,61.34,0
405,2020-01-01,865,18344,42.46,0
406,2020-01-01,9975,39920,39.43,0
407,2020-01-01,3048,12505,23.74,0
408,2020-01-01,4736,19939,74.71,0
409,2020-01-01,4742,2294,2.17,0
410,2020-01-01,8598,15707,7.77,0
411,2020-01-01,8261,15421,21.92,0
412,2020-01-01,9665,29121,8.0,0
413,2020-01-01,1263,10403,24.57,0
414,2020-01-01,1548,24603,68.77,0
415,2020-01-01,4539,30709,158.23,0
416,2020-01-01,5380,582,62.76,0
417,2020-01-01,1432,14543,125.95,0
418,2020-01-01,1312,25513,7.35,0
419,2020-01-01,3131,25659,28.34,0
420,2020-01-01,6454,20642,15.63,0
421,2020-01-01,9849,20415,22.77,0
422,2020-01-01,7435,8297,97.71,0
423,2020-01-01,2971,36436,30.3,0
424,2020-01-01,8620,361,15.78,0
425,2020-01-01,7364,28828,52.07,0
426,2020-01-01,9881,22163,189.83,0
427,2020-01-01,1172,25472,28.15,0
428,2020-01-01,6482,12728,65.7,0
429,2020-01-01,8725,8072,8.48,0
430,2020-01-01,1964,36650,5.41,0
431,2020-01-01,6889,21683,47.13,0
432,2020-01-01,2701,32502,49.36,0
433,2020-01-01,749,35554,151.75,0
434,2020-01-01,3128,35079,41.12,0
435,2020-01-01,7944,21202,37.12,0
436,2020-01-01,6511,556,37.69,0
437,2020-01-01,9538,11148,98.48,0
438,2020-01-01,819,5645,75.38,0
439,2020-01-01,3558,32824,51.45,0
440,2020-01-01,4995,10289,89.68,0
441,2020-01-01,2839,26856,60.52,0
442,2020-01-01,2946,30429,17.26,0
443,2020-01-01,825,27072,83.55,0
444,2020-01-01,7989,33251,147.44,0
445,2020-01-01,6555,21122,57.89,0
446,2020-01-01,3409,27327,90.53,0
447,2020-01-01,1093,26730,17.06,0
448,2020-01-01,9117,25472,16.81,0
449,2020-01-01,6552,25143,100.93,0
450,2020-01-01,6981,5667,66.01,0
451,2020-01-01,9575,1424,39.34,0
452,2020-01-01,7433,31130,36.64,0
453,2020-01-01,2811,1059,99.52,0
454,2020-01-01,9963,20597,48.15,0
455,2020-01-01,6923,27196,10.0,0
456,2020-01-01,6969,4115,20.54,0
457,2020-01-01,9527,30098,148.79,0
458,2020-01-01,1440,17119,64.71,0
459,2020-01-01,3814,24,19.88,0
460,2020-01-01,9952,4781,67.59,0
461,2020-01-01,7742,38767,29.56,0
462,2020-01-01,8538,21087,97.75,0
463,2020-01-01,6974,36112,54.33,0
464,2020-01-01,1631,2595,37.45,0
465,2020-01-01,354,11482,22.84,0
466,2020-01-01,9875,22725,30.03,0
467,2020-01-01,8466,30798,160.18,0
468,2020-01-01,3261,37889,25.46,0
469,2020-01-01,8258,10837,37.22,0
470,2020-01-01,5756,5672,21.5,0
471,2020-01-01,1913,24530,105.05,0
472,2020-01-01,7737,37338,25.18,0
473,2020-01-01,5698,16882,94.99,0
474,2020-01-01,8802,8556,65.25,0
475,2020-01-01,5867,32792,68.24,0
476,2020-01-01,1075,19455,5.94,0
477,2020-01-01,4936,19240,60.43,0
478,2020-01-01,1894,16865,6.6,0
479,2020-01-01,7775,9604,17.86,0
480,2020-01-01,220,10850,110.42,0
481,2020-01-01,6806,5884,78.26,0
482,2020-01-01,9917,609,18.8,0
483,2020-01-01,7245,20072,115.25,0
484,2020-01-01,7010,37587,15.59,0
485,2020-01-01,4322,7601,12.02,0
486,2020-01-01,953,9851,17.3,0
487,2020-01-01,8126,20771,40.0,0
488,2020-01-01,7017,17304,100.4,0
489,2020-01-01,4122,6126,30.13,0
490,2020-01-01,5437,3151,28.37,0
491,2020-01-01,2081,31459,67.28,0
492,2020-01-01,9297,1619,58.28,0
493,2020-01-01,5130,885,48.52,0
494,2020-01-01,5658,7119,32.29,0
495,2020-01-01,3937,25669,94.79,0
496,2020-01-01,3083,30098,36.82,0
497,2020-01-01,5103,15790,26.56,0
498,2020-01-01,2152,13928,67.34,0
499,2020-01-01,423,15548,30.29,0
500,2020-01-01,3379,39019,29.08,0
501,2020-01-01,1545,15678,57.73,0
502,2020-01-01,5494,13704,88.33,0
503,2020-01-01,3217,11315,47.89,0
504,2020-01-01,8624,4080,35.23,0
505,2020-01-01,7580,22530,19.8,0
506,2020-01-01,9486,9851,29.9,0
507,2020-01-01,447,32502,94.1,0
508,2020-01-01,2326,28214,49.37,0
509,2020-01-01,9976,28055,36.78,0
510,2020-01-01,8383,39809,157.43,0
511,2020-01-01,2121,2416,97.68,0
512,2020-01-01,6510,8343,69.98,0
513,2020-01-01,3674,35398,103.32,0
514,2020-01-01,9059,30771,67.74,0
515,2020-01-01,3869,14103,19.82,0
516,2020-01-01,5829,23722,7.19,0
517,2020-01-01,3153,10231,91.54,0
518,2020-01-01,8867,10408,9.52,0
519,2020-01-01,9403,12356,34.91,0
520,2020-01-01,2235,18289,47.13,0
521,2020-01-01,851,23315,29.43,0
522,2020-01-01,5819,31979,59.46,0
523,2020-01-01,4931,18022,14.14,0
524,2020-01-01,30,34512,171.78,0
525,2020-01-01,6439,9207,54.4,0
526,2020-01-01,3258,22296,70.12,0
527,2020-01-01,5816,18043,39.7,0
528,2020-01-01,1143,31419,62.02,0
529,2020-01-01,1953,32430,73.95,0
530,2020-01-01,671,31053,7.72,0
531,2020-01-01,1597,36847,146.05,0
532,2020-01-01,3919,23555,24.86,0
533,2020-01-01,3604,24089,77.33,0
534,2020-01-01,574,21423,58.26,0
535,2020-01-01,2806,30472,26.31,0
536,2020-01-01,7516,39059,22.43,0
537,2020-01-01,1432,15583,106.4,0
538,2020-01-01,340,16059,31.55,0
539,2020-01-01,6476,6580,13.98,0
540,2020-01-01,3337,29232,74.74,0
541,2020-01-01,5286,26972,78.79,0
542,2020-01-01,4036,4622,120.14,0
543,2020-01-01,2164,31817,95.28,0
544,2020-01-01,5317,31659,10.5,0
545,2020-01-01,1106,18965,25.87,0
546,2020-01-01,497,28728,28.96,0
547,2020-01-01,270,33108,10.78,0
548,2020-01-01,7117,9968,100.64,0
549,2020-01-01,7903,39804,114.96,0
550,2020-01-01,1935,9171,5.53,0
551,2020-01-01,7299,30933,4.88,0
552,2020-01-01,8506,11304,5.6,0
553,2020-01-01,7389,16980,49.4,0
554,2020-01-01,8179,34022,47.32,0
555,2020-01-01,3317,36324,1.29,0
556,2020-01-01,6870,26257,16.63,0
557,2020-01-01,988,26154,80.62,0
558,2020-01-01,5038,34980,33.15,0
559,2020-01-01,7852,20435,5.27,0
560,2020-01-01,358,8265,74.36,0
561,2020-01-01,3826,2646,49.89,0
562,2020-01-01,8887,24426,70.65,0
563,2020-01-01,7349,5984,37.99,0
564,2020-01-01,758,14758,13.69,0
565,2020-01-01,5334,9206,64.44,0
566,2020-01-01,1438,32127,19.08,0
567,2020-01-01,5901,15446,37.21,0
568,2020-01-01,4414,7452,12.7,0
569,2020-01-01,7378,16462,134.64,0
570,2020-01-01,1854,13407,19.19,0
571,2020-01-01,6425,25585,9.07,0
572,2020-01-01,3129,1089,83.12,0
573,2020-01-01,1799,6109,108.76,0
574,2020-01-01,6975,31482,145.35,0
575,2020-01-01,4752,15037,74.75,0
576,2020-01-01,6589,7860,106.37,0
577,2020-01-01,6816,10361,46.91,0
578,2020-01-01,4802,28313,3.95,0
579,2020-01-01,4059,480,21.92,0
580,2020-01-01,7031,15778,39.33,0
581,2020-01-01,2336,21788,136.87,0
582,2020-01-01,3424,6463,97.1,0
583,2020-01-01,8408,1149,49.06,0
584,2020-01-01,7764,16704,79.92,0
585,2020-01-01,3528,22306,67.33,0
586,2020-01-01,177,9010,24.14,0
587,2020-01-01,2953,16755,90.53,0
588,2020-01-01,2337,31930,3.38,0
589,2020-01-01,1460,32239,52.43,0
590,2020-01-01,881,31411,17.33,0
591,2020-01-01,6986,32414,11.18,0
592,2020-01-01,2644,32727,105.69,0
593,2020-01-01,2006,2811,60.42,0
594,2020-01-01,6484,38956,56.88,0
595,2020-01-01,863,26229,135.33,0
596,2020-01-01,3693,36855,130.4,0
597,2020-01-01,2991,536,16.66,0
598,2020-01-01,5202,25069,164.1,0
599,2020-01-01,8764,12807,62.08,0
600,2020-01-01,5500,24265,18.11,0
601,2020-01-01,9112,6546,64.95,0
602,2020-01-01,286,20069,19.79,0
603,2020-01-01,1266,8740,29.16,0
604,2020-01-01,865,23807,20.26,0
605,2020-01-01,6171,6115,59.65,0
606,2020-01-01,7969,30529,42.62,0
607,2020-01-01,340,3513,10.24,0
608,2020-01-01,7129,33807,177.7,0
609,2020-01-01,139,22638,119.38,0
610,2020-01-01,632,22199,33.43,0
611,2020-01-01,1528,9410,57.07,0
612,2020-01-01,2019,33651,18.37,0
613,2020-01-01,1898,18868,20.05,0
614,2020-01-01,4196,29141,10.24,0
615,2020-01-01,5372,25082,18.78,0
616,2020-01-01,204,38819,73.44,0
617,2020-01-01,8577,35589,69.25,0
618,2020-01-01,6997,38935,105.69,0
619,2020-01-01,3755,17417,46.21,0
620,2020-01-01,4533,36547,73.45,0
621,2020-01-01,9095,23103,18.03,0
622,2020-01-01,5748,39909,41.49,0
623,2020-01-01,8049,35960,47.09,0
624,2020-01-01,3618,14085,85.23,0
625,2020-01-01,3581,12832,49.79,0
626,2020-01-01,3784,18876,61.46,0
627,2020-01-01,4125,10309,11.28,0
628,2020-01-01,8186,39520,42.24,0
629,2020-01-01,6939,32245,35.56,0
630,2020-01-01,3635,19651,88.23,0
631,2020-01-01,6789,30111,74.86,0
632,2020-01-01,4451,34996,74.08,0
633,2020-01-01,5366,34174,36.93,0
634,2020-01-01,2255,592,61.8,0
635,2020-01-01,4846,18680,37.15,0
636,2020-01-01,3232,2378,6.0,0
637,2020-01-01,5385,18230,15.83,0
638,2020-01-01,1718,20271,6.41,0
639,2020-01-01,5247,37025,24.37,0
640,2020-01-01,1438,17794,20.52,0
641,2020-01-01,9948,9941,26.68,0
642,2020-01-01,5763,24806,39.95,0
643,2020-01-01,8458,12337,37.07,0
644,2020-01-01,7202,2966,71.67,0
645,2020-01-01,6153,3043,61.34,0
646,2020-01-01,2139,25849,42.25,0
647,2020-01-01,3887,11663,40.25,0
648,2020-01-01,4135,33782,108.32,0
649,2020-01-01,8148,17841,54.27,0
650,2020-01-01,4773,1750,58.53,0
651,2020-01-01,884,35906,46.13,0
652,2020-01-01,1151,11406,70.54,0
653,2020-01-01,2988,5520,10.73,0
654,2020-01-01,856,39910,34.44,0
655,2020-01-01,2557,20920,16.25,0
656,2020-01-01,7210,23685,43.32,0
657,2020-01-01,5561,23568,2.28,0
658,2020-01-01,59,11112,40.21,0
659,2020-01-01,4671,795,129.8,0
660,2020-01-01,9752,37914,122.43,0
661,2020-01-01,7728,24100,9.91,0
662,2020-01-01,8312,23359,12.97,0
663,2020-01-01,8757,34891,67.44,0
664,2020-01-01,2730,12236,33.85,0
