TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
66,2022-01-01,1453,30,43.45,0
67,2022-01-01,2716,187,17.01,0
68,2022-01-01,2902,233,78.72,0
69,2022-01-01,2391,117,63.52,0
70,2022-01-01,1843,31,65.86,0
71,2022-01-01,2608,475,65.08,0
72,2022-01-01,1802,399,24.19,0
73,2022-01-01,955,201,40.17,0
74,2022-01-01,569,352,88.55,0
75,2022-01-01,2081,96,31.15,0
76,2022-01-01,474,341,10.67,0
77,2022-01-01,398,440,8.8,0
78,2022-01-01,1877,10,44.35,0
79,2022-01-01,850,467,86.04,0
80,2022-01-01,1759,26,104.19,0
81,2022-01-01,159,490,54.22,0
82,2022-01-01,2352,438,23.28,0
83,2022-01-01,531,228,49.68,0
84,2022-01-01,1263,270,24.57,0
85,2022-01-01,1548,480,68.77,0
86,2022-01-01,1432,301,125.95,0
87,2022-01-01,1312,130,7.35,0
88,2022-01-01,2971,186,30.3,0
89,2022-01-01,1172,403,28.15,0
90,2022-01-01,1964,456,5.41,0
91,2022-01-01,749,496,151.75,0
92,2022-01-01,825,156,83.55,0
93,2022-01-01,1631,198,37.45,0
94,2022-01-01,1075,184,5.94,0
95,2022-01-01,1894,28,6.6,0
96,2022-01-01,220,291,110.42,0
97,2022-01-01,953,286,17.3,0
98,2022-01-01,2081,96,67.28,0
99,2022-01-01,423,35,30.29,0
100,2022-01-01,1545,439,57.73,0
101,2022-01-01,447,279,94.1,0
102,2022-01-01,851,315,29.43,0
103,2022-01-01,30,340,171.78,0
104,2022-01-01,1143,80,62.02,0
105,2022-01-01,1953,471,73.95,0
106,2022-01-01,1597,457,146.05,0
107,2022-01-01,574,135,58.26,0
108,2022-01-01,2806,67,26.31,0
109,2022-01-01,1432,301,106.4,0
110,2022-01-01,340,341,31.55,0
111,2022-01-01,2164,132,95.28,0
112,2022-01-01,1106,152,25.87,0
113,2022-01-01,270,471,10.78,0
114,2022-01-01,1935,353,5.53,0
115,2022-01-01,358,135,74.36,0
116,2022-01-01,758,301,13.69,0
117,2022-01-01,1438,171,19.08,0
118,2022-01-01,1854,246,19.19,0
119,2022-01-01,1799,278,108.76,0
120,2022-01-01,2953,37,90.53,0
121,2022-01-01,2644,312,105.69,0
122,2022-01-01,2006,370,60.42,0
123,2022-01-01,863,262,135.33,0
124,2022-01-01,2991,195,16.66,0
125,2022-01-01,286,30,19.79,0
126,2022-01-01,1266,321,29.16,0
127,2022-01-01,340,96,10.24,0
128,2022-01-01,139,445,119.38,0
129,2022-01-01,632,328,33.43,0
130,2022-01-01,1528,61,57.07,0
131,2022-01-01,2019,496,18.37,0
132,2022-01-01,204,138,73.44,0
133,2022-01-01,2255,132,61.8,0
134,2022-01-01,1438,171,20.52,0
135,2022-01-01,2139,337,42.25,0
136,2022-01-01,884,326,46.13,0
137,2022-01-01,2988,66,10.73,0
138,2022-01-01,856,55,34.44,0
139,2022-01-01,2557,162,16.25,0
140,2022-01-01,59,102,40.21,0
141,2022-01-01,2730,309,33.85,0
142,2022-01-01,1655,78,65.63,0
143,2022-01-01,1447,290,91.13,0
144,2022-01-01,128,409,96.68,0
145,2022-01-01,2957,130,63.49,0
146,2022-01-01,2315,381,149.41,0
147,2022-01-01,1604,213,18.73,0
148,2022-01-01,2477,343,37.06,0
149,2022-01-01,2808,456,104.31,0
150,2022-01-01,458,348,6.45,0
151,2022-01-01,517,385,44.06,0
152,2022-01-01,528,229,95.49,0
153,2022-01-01,1692,160,63.1,0
154,2022-01-01,2912,298,13.27,0
155,2022-01-01,1340,322,23.44,0
156,2022-01-01,53,410,2.32,0
157,2022-01-01,2522,314,42.19,0
158,2022-01-01,2551,89,26.57,0
159,2022-01-01,2086,188,43.19,0
160,2022-01-01,1882,477,97.24,0
161,2022-01-01,1373,236,116.64,0
162,2022-01-01,1393,137,8.83,0
163,2022-01-01,2889,499,53.76,0
164,2022-01-01,36,206,12.36,0
165,2022-01-01,540,295,56.79,0
166,2022-01-01,2383,242,65.97,0
167,2022-01-01,930,347,9.25,0
168,2022-01-01,2620,390,16.57,0
169,2022-01-01,1739,31,58.17,0
170,2022-01-01,2153,21,79.2,0
171,2022-01-01,1097,452,51.46,0
172,2022-01-01,1802,399,60.88,0
173,2022-01-01,2762,344,73.22,0
174,2022-01-01,2932,465,85.94,0
175,2022-01-01,555,136,5.15,0
176,2022-01-01,2911,48,9.29,0
177,2022-01-01,2988,262,41.18,0
178,2022-01-01,1559,143,23.96,0
179,2022-01-01,2808,456,86.85,0
180,2022-01-01,684,408,48.97,0
181,2022-01-01,249,467,35.61,0
182,2022-01-01,776,306,57.91,0
183,2022-01-01,1523,218,51.29,0
184,2022-01-01,461,458,52.19,0
185,2022-01-01,2667,334,81.95,0
186,2022-01-01,1902,239,22.35,0
187,2022-01-01,2382,384,15.31,0
188,2022-01-01,889,52,10.89,0
189,2022-01-01,1203,83,47.19,0
190,2022-01-01,1410,301,86.27,0
191,2022-01-01,2149,206,3.34,0
192,2022-01-01,2685,200,32.81,0
193,2022-01-01,2161,89,28.87,0
194,2022-01-01,721,57,16.27,0
195,2022-01-01,2608,475,40.66,0
196,2022-01-01,2333,214,22.87,0
197,2022-01-01,2507,13,65.84,0
198,2022-01-01,1829,205,35.99,0
199,2022-01-01,261,405,118.23,0
200,2022-01-01,786,170,16.37,0
201,2022-01-01,2365,124,82.38,0
202,2022-01-01,1826,452,160.4,0
203,2022-01-01,1129,14,41.77,0
204,2022-01-01,67,194,125.0,0
205,2022-01-01,891,70,84.67,0
206,2022-01-01,98,159,1.71,0
207,2022-01-01,2722,388,78.46,0
208,2022-01-01,2110,486,54.67,0
209,2022-01-01,1719,222,4.75,0
210,2022-01-01,2820,33,51.87,0
211,2022-01-01,1638,293,32.33,0
212,2022-01-01,1953,471,118.85,0
213,2022-01-01,2972,199,95.49,0
214,2022-01-01,2030,346,66.93,0
215,2022-01-01,423,35,15.74,0
216,2022-01-01,532,177,6.43,0
217,2022-01-01,204,138,101.18,0
218,2022-01-01,2726,135,12.1,0
219,2022-01-01,2044,98,56.65,0
220,2022-01-01,1396,334,6.07,0
221,2022-01-01,1894,28,22.86,0
222,2022-01-01,2772,481,118.85,0
223,2022-01-01,635,367,1.93,0
224,2022-01-01,1449,3,41.99,0
225,2022-01-01,979,423,43.71,0
226,2022-01-01,873,90,7.82,1
227,2022-01-01,1484,40,18.41,0
228,2022-01-01,1988,242,27.66,0
229,2022-01-01,395,130,45.94,0
230,2022-01-01,161,37,76.2,0
231,2022-01-01,792,492,120.88,0
232,2022-01-01,38,429,11.13,0
233,2022-01-01,495,56,43.42,0
234,2022-01-01,2404,157,31.3,0
235,2022-01-01,440,348,13.16,0
236,2022-01-01,2917,323,46.6,0
237,2022-01-01,1746,370,93.67,0
238,2022-01-01,1686,152,23.15,0
239,2022-01-01,818,417,26.77,0
240,2022-01-01,1874,28,13.85,0
241,2022-01-01,2931,375,17.99,0
242,2022-01-01,803,22,73.98,0
243,2022-01-01,35,449,65.09,0
244,2022-01-01,2818,321,49.25,0
245,2022-01-01,2425,346,166.75,0
246,2022-01-01,769,89,34.19,0
247,2022-01-01,2991,195,33.61,0
248,2022-01-01,2916,255,49.49,0
249,2022-01-01,795,231,33.76,0
250,2022-01-01,382,360,5.05,0
251,2022-01-01,1068,493,96.25,0
252,2022-01-01,1859,99,60.21,0
253,2022-01-01,632,328,29.48,0
254,2022-01-01,131,187,46.95,0
255,2022-01-01,1419,247,54.54,0
256,2022-01-01,247,472,10.8,0
257,2022-01-01,888,411,51.37,0
258,2022-01-01,1199,258,28.49,0
259,2022-01-01,1410,435,1.18,0
260,2022-01-01,818,285,95.04,0
261,2022-01-01,1052,253,115.19,0
262,2022-01-01,476,241,41.69,0
263,2022-01-01,1161,275,10.64,0
264,2022-01-01,1086,87,92.95,0
265,2022-01-01,36,206,16.18,0
266,2022-01-01,410,138,80.97,0
267,2022-01-01,318,384,61.42,0
268,2022-01-01,388,353,22.04,0
269,2022-01-01,2321,215,71.37,0
270,2022-01-01,1244,48,35.76,0
271,2022-01-01,1587,492,92.82,0
272,2022-01-01,658,178,42.79,0
273,2022-01-01,148,33,42.91,0
274,2022-01-01,1347,163,41.46,0
275,2022-01-01,1502,130,20.13,0
276,2022-01-01,1821,27,96.73,0
277,2022-01-01,2275,60,16.16,0
278,2022-01-01,2150,22,46.04,0
279,2022-01-01,632,328,22.05,0
280,2022-01-01,2289,436,108.1,0
281,2022-01-01,1188,366,48.43,0
282,2022-01-01,2570,40,35.58,0
283,2022-01-01,28,17,84.23,0
284,2022-01-01,2816,248,7.79,0
285,2022-01-01,2768,160,154.1,0
286,2022-01-01,1072,363,48.9,0
287,2022-01-01,1604,19,82.96,0
288,2022-01-01,2843,49,15.12,0
289,2022-01-01,1159,485,62.97,0
290,2022-01-01,1158,164,19.52,0
291,2022-01-01,2141,424,49.51,0
292,2022-01-01,2092,370,61.02,0
293,2022-01-01,1282,58,18.18,0
294,2022-01-01,1944,316,13.45,0
295,2022-01-01,1795,191,36.17,0
296,2022-01-01,1931,45,19.47,0
297,2022-01-01,69,200,60.86,0
298,2022-01-01,1276,382,36.5,0
299,2022-01-01,1037,306,44.79,0
300,2022-01-01,679,128,49.37,0
301,2022-01-01,1307,486,52.55,0
302,2022-01-01,1932,111,19.91,0
303,2022-01-01,1960,322,19.74,0
304,2022-01-01,681,407,52.95,0
305,2022-01-01,139,445,70.87,0
306,2022-01-01,880,28,68.89,0
307,2022-01-01,303,174,55.83,0
308,2022-01-01,1038,161,80.12,0
309,2022-01-01,2191,301,33.45,0
310,2022-01-01,2945,170,125.66,0
311,2022-01-01,2463,278,55.87,0
312,2022-01-01,1078,427,64.79,0
313,2022-01-01,1698,363,4.61,0
314,2022-01-01,1730,447,120.98,0
315,2022-01-01,349,456,129.55,0
316,2022-01-01,157,388,14.93,0
317,2022-01-01,2611,497,29.94,0
318,2022-01-01,1708,403,35.93,0
319,2022-01-01,951,174,17.11,0
320,2022-01-01,2707,200,37.65,0
321,2022-01-01,2717,249,9.44,0
322,2022-01-01,67,83,72.81,0
323,2022-01-01,2101,498,48.61,0
324,2022-01-01,635,257,35.82,0
325,2022-01-01,1119,166,104.65,0
326,2022-01-01,212,321,58.71,0
327,2022-01-01,2482,368,34.23,0
328,2022-01-01,1128,172,6.6,0
329,2022-01-01,140,423,116.7,0
330,2022-01-01,1235,343,73.2,0
331,2022-01-01,541,171,14.76,0
332,2022-01-01,2593,47,38.79,0
333,2022-01-01,1268,331,129.21,0
334,2022-01-01,2599,152,45.65,0
335,2022-01-01,390,414,10.27,0
336,2022-01-01,650,429,81.56,0
337,2022-01-01,778,159,27.36,0
338,2022-01-01,1139,207,85.97,0
339,2022-01-01,1531,432,49.27,0
340,2022-01-01,2780,148,103.35,0
341,2022-01-01,1714,167,59.81,0
342,2022-01-01,2761,311,34.92,0
343,2022-01-01,959,313,27.54,0
344,2022-01-01,768,246,91.79,0
345,2022-01-01,1487,445,12.99,0
346,2022-01-01,25,88,11.32,0
347,2022-01-01,1122,96,7.5,0
348,2022-01-01,1948,478,141.72,0
349,2022-01-01,2822,430,181.95,0
350,2022-01-01,2393,58,12.59,0
351,2022-01-01,22,364,19.85,0
352,2022-01-01,632,328,28.15,0
353,2022-01-01,2259,228,24.51,0
354,2022-01-01,1126,217,52.84,0
355,2022-01-01,2215,31,26.07,0
356,2022-01-01,1405,284,6.07,0
357,2022-01-01,912,169,86.42,0
358,2022-01-01,2157,439,84.68,0
359,2022-01-01,2191,256,71.88,0
360,2022-01-01,630,388,114.3,0
361,2022-01-01,1795,274,54.66,0
362,2022-01-01,2016,168,31.98,0
363,2022-01-01,2549,40,34.91,0
364,2022-01-01,2703,332,2.82,0
365,2022-01-01,789,5,83.75,0
366,2022-01-01,412,317,31.76,0
367,2022-01-01,2850,249,7.24,0
368,2022-01-01,925,66,74.64,0
369,2022-01-01,840,346,31.06,0
370,2022-01-01,318,442,151.11,0
371,2022-01-01,1566,135,14.18,0
372,2022-01-01,2197,387,0.36,0
373,2022-01-01,2080,255,73.28,0
374,2022-01-01,1416,408,96.59,0
375,2022-01-01,1580,417,19.61,0
376,2022-01-01,2778,264,42.74,0
377,2022-01-01,329,494,48.95,0
378,2022-01-01,2866,466,15.83,0
379,2022-01-01,2887,403,47.76,0
380,2022-01-01,1069,420,66.06,0
381,2022-01-01,2575,217,156.21,0
382,2022-01-01,1411,162,72.99,0
383,2022-01-01,1016,257,19.15,0
384,2022-01-01,1975,437,6.04,0
385,2022-01-01,1071,9,5.8,0
386,2022-01-01,1364,334,40.81,0
387,2022-01-01,2045,113,64.9,0
388,2022-01-01,1301,146,18.82,0
389,2022-01-01,1894,28,9.24,0
390,2022-01-01,2146,85,161.56,0
391,2022-01-01,312,447,67.41,0
392,2022-01-01,2524,234,8.27,0
393,2022-01-01,1683,248,29.45,0
394,2022-01-01,1252,487,59.31,0
395,2022-01-01,1193,432,99.4,0
396,2022-01-01,2492,238,77.06,0
397,2022-01-01,493,375,3.04,0
398,2022-01-01,625,491,30.23,0
399,2022-01-01,771,413,14.9,0
400,2022-01-01,1403,380,83.88,0
401,2022-01-01,98,142,1.0,0
402,2022-01-01,1774,436,13.48,0
403,2022-01-01,271,393,13.55,0
404,2022-01-01,2800,322,123.52,0
405,2022-01-01,1107,417,15.76,0
406,2022-01-01,462,355,20.98,0
407,2022-01-01,1210,247,32.74,0
408,2022-01-01,924,461,80.58,0
409,2022-01-01,2635,319,42.36,0
410,2022-01-01,1259,128,14.19,0
411,2022-01-01,2465,320,27.5,0
412,2022-01-01,2496,228,85.67,0
413,2022-01-01,213,25,183.17,0
414,2022-01-01,714,58,77.71,0
415,2022-01-01,1204,301,52.67,0
416,2022-01-01,144,14,71.77,0
417,2022-01-01,890,351,161.88,0
418,2022-01-01,1579,323,41.55,0
419,2022-01-01,2670,381,27.69,0
420,2022-01-01,2263,81,27.18,0
421,2022-01-01,122,183,52.13,0
422,2022-01-01,2809,371,41.86,0
423,2022-01-01,1889,365,147.57,0
424,2022-01-01,1608,403,53.1,0
425,2022-01-01,2452,214,4.04,0
426,2022-01-01,690,163,69.3,0
427,2022-01-01,1196,92,7.41,0
428,2022-01-01,2065,460,62.92,0
429,2022-01-01,724,395,70.62,0
430,2022-01-01,4,372,92.78,0
431,2022-01-01,826,90,100.64,1
432,2022-01-01,2607,283,39.93,0
433,2022-01-01,2106,375,27.32,0
434,2022-01-01,1953,471,76.74,0
435,2022-01-01,488,117,21.67,0
436,2022-01-01,694,41,27.19,0
437,2022-01-01,833,492,19.94,0
438,2022-01-01,1386,163,104.4,0
439,2022-01-01,1347,163,22.65,0
440,2022-01-01,1304,436,18.84,0
441,2022-01-01,1352,284,21.5,0
442,2022-01-01,437,203,95.42,0
443,2022-01-01,2197,387,24.99,0
444,2022-01-01,2119,247,10.18,0
445,2022-01-01,859,400,23.5,0
446,2022-01-01,477,188,15.14,0
447,2022-01-01,2249,263,92.01,0
448,2022-01-01,1800,451,61.45,0
449,2022-01-01,1099,462,6.36,0
450,2022-01-01,833,492,40.87,0
451,2022-01-01,452,485,67.81,0
452,2022-01-01,770,329,124.37,0
453,2022-01-01,2350,295,71.18,0
454,2022-01-01,134,29,48.95,0
455,2022-01-01,1237,137,17.97,0
456,2022-01-01,2345,349,103.09,0
457,2022-01-01,188,16,53.29,0
458,2022-01-01,1793,104,84.35,0
459,2022-01-01,1210,247,46.01,0
460,2022-01-01,1458,496,20.88,0
461,2022-01-01,1102,299,20.16,0
462,2022-01-01,1690,265,55.35,0
463,2022-01-01,1252,487,32.75,0
464,2022-01-01,1596,160,63.08,0
465,2022-01-01,1531,432,45.69,0
466,2022-01-01,2404,157,11.52,0
467,2022-01-01,912,335,84.02,0
468,2022-01-01,301,289,76.03,0
469,2022-01-01,2350,315,38.73,0
470,2022-01-01,803,22,78.77,0
471,2022-01-01,2352,438,11.6,0
472,2022-01-01,2828,226,45.17,0
473,2022-01-01,1020,76,74.08,0
474,2022-01-01,206,302,30.82,0
475,2022-01-01,400,228,26.82,0
476,2022-01-01,1511,440,23.65,0
477,2022-01-01,1453,30,150.06,0
478,2022-01-01,1728,44,41.51,0
479,2022-01-01,1802,399,76.26,0
480,2022-01-01,791,78,62.82,0
481,2022-01-01,134,29,69.6,0
482,2022-01-01,1163,141,3.76,0
483,2022-01-01,579,340,58.22,0
484,2022-01-01,1536,302,57.95,0
485,2022-01-01,2404,157,17.38,0
486,2022-01-01,447,219,106.35,0
487,2022-01-01,640,18,54.14,0
488,2022-01-01,1016,268,61.85,0
489,2022-01-01,2878,218,129.0,0
490,2022-01-01,1670,326,64.42,0
491,2022-01-01,1122,96,15.26,0
492,2022-01-01,2438,182,146.96,0
493,2022-01-01,1253,244,48.53,0
494,2022-01-01,1106,152,5.29,0
495,2022-01-01,1887,471,56.45,0
496,2022-01-01,1581,90,79.87,1
497,2022-01-01,736,10,31.58,0
498,2022-01-01,2306,218,2.07,0
499,2022-01-01,604,229,31.27,0
500,2022-01-01,2981,414,74.31,0
501,2022-01-01,2670,381,35.72,0
502,2022-01-01,1972,415,84.29,0
503,2022-01-01,1516,118,132.81,0
504,2022-01-01,2355,493,26.55,0
505,2022-01-01,634,193,46.74,0
506,2022-01-01,349,456,106.9,0
507,2022-01-01,302,230,9.51,0
508,2022-01-01,83,201,81.39,0
509,2022-01-01,1466,435,106.37,0
510,2022-01-01,2371,421,114.67,0
511,2022-01-01,632,328,30.16,0
512,2022-01-01,1537,475,8.78,0
513,2022-01-01,1897,213,23.3,0
514,2022-01-01,1663,224,29.11,0
515,2022-01-01,774,385,46.3,0
516,2022-01-01,2140,349,30.86,0
517,2022-01-01,467,16,141.51,0
518,2022-01-01,841,441,55.89,0
519,2022-01-01,283,406,80.67,0
520,2022-01-01,841,441,72.91,0
521,2022-01-01,1874,70,25.32,0
522,2022-01-01,369,184,40.76,0
523,2022-01-01,1190,187,66.77,0
524,2022-01-01,369,322,75.23,0
525,2022-01-01,789,344,56.07,0
526,2022-01-01,428,372,18.17,0
527,2022-01-01,1522,282,6.47,0
528,2022-01-01,1824,137,6.81,0
529,2022-01-01,1322,30,32.08,0
530,2022-01-01,2285,16,137.81,0
531,2022-01-01,571,356,52.94,0
532,2022-01-01,1672,193,134.03,0
533,2022-01-01,2092,370,75.57,0
534,2022-01-01,134,29,61.88,0
535,2022-01-01,2847,93,29.49,0
536,2022-01-01,1658,21,0.74,0
537,2022-01-01,2580,156,114.43,0
538,2022-01-01,2107,12,50.33,0
539,2022-01-01,130,349,8.48,0
540,2022-01-01,2215,31,19.34,0
541,2022-01-01,1608,403,111.96,0
542,2022-01-01,213,25,77.05,0
543,2022-01-01,924,310,52.85,0
544,2022-01-01,1109,19,22.53,0
545,2022-01-01,2330,233,145.33,0
546,2022-01-01,1619,18,9.84,0
547,2022-01-01,1853,320,61.93,0
548,2022-01-01,1712,203,57.65,0
549,2022-01-01,2696,212,117.87,0
550,2022-01-01,56,380,91.18,0
551,2022-01-01,2707,200,22.08,0
552,2022-01-01,2037,318,5.94,0
553,2022-01-01,2469,459,153.0,0
554,2022-01-01,2006,370,25.26,0
555,2022-01-01,1064,208,104.93,0
556,2022-01-01,1047,478,108.4,0
557,2022-01-01,80,156,13.67,0
558,2022-01-01,559,176,9.78,0
559,2022-01-01,2925,206,29.25,0
560,2022-01-01,2275,60,22.29,0
561,2022-01-01,410,138,54.62,0
562,2022-01-01,2760,444,32.19,0
563,2022-01-01,204,138,91.29,0
564,2022-01-01,2190,256,13.78,0
565,2022-01-01,1170,199,21.77,0
566,2022-01-01,2727,369,38.7,0
567,2022-01-01,1999,200,29.01,0
568,2022-01-01,1632,350,54.31,0
569,2022-01-01,1351,147,20.66,0
570,2022-01-01,276,266,54.71,0
571,2022-01-01,1546,35,17.72,0
572,2022-01-01,2923,409,53.37,0
573,2022-01-01,2407,266,99.94,0
574,2022-01-01,108,489,60.15,0
575,2022-01-01,194,419,6.66,0
576,2022-01-01,209,218,49.82,0
577,2022-01-01,2818,321,45.88,0
578,2022-01-01,2880,10,55.51,0
579,2022-01-01,2984,136,127.9,0
580,2022-01-01,569,215,132.07,0
581,2022-01-01,680,352,55.69,0
582,2022-01-01,2958,316,45.47,0
583,2022-01-01,1246,5,90.16,0
584,2022-01-01,1190,187,76.71,0
585,2022-01-01,2092,370,81.23,0
586,2022-01-01,1242,477,71.85,0
587,2022-01-01,1246,0,60.92,0
588,2022-01-01,599,138,197.09,0
589,2022-01-01,2384,485,67.41,0
590,2022-01-01,209,218,1.73,0
591,2022-01-01,1705,219,22.05,0
592,2022-01-01,2758,359,84.12,0
593,2022-01-01,423,35,18.33,0
594,2022-01-01,139,445,37.24,0
595,2022-01-01,376,428,133.32,0
596,2022-01-01,1965,338,34.48,0
597,2022-01-01,1310,228,45.87,0
598,2022-01-01,2431,471,67.09,0
599,2022-01-01,967,279,74.25,0
600,2022-01-01,884,326,23.56,0
601,2022-01-01,1889,258,70.16,0
602,2022-01-01,2334,282,76.93,0
603,2022-01-01,2109,157,49.29,0
604,2022-01-01,2415,43,10.57,0
605,2022-01-01,1203,194,55.88,0
606,2022-01-01,2599,107,19.41,0
607,2022-01-01,1113,17,66.02,0
608,2022-01-01,376,428,128.74,0
609,2022-01-01,2392,90,41.86,1
610,2022-01-01,2046,371,58.88,0
611,2022-01-01,2917,323,43.16,0
612,2022-01-01,776,268,88.32,0
613,2022-01-01,1187,78,54.38,0
614,2022-01-01,1099,462,8.21,0
615,2022-01-01,149,446,63.51,0
616,2022-01-01,2267,107,95.81,0
617,2022-01-01,226,140,25.85,0
618,2022-01-01,2610,328,50.69,0
619,2022-01-01,1100,95,84.59,0
620,2022-01-01,83,201,37.92,0
621,2022-01-01,695,460,83.55,0
622,2022-01-01,1699,76,23.46,0
623,2022-01-01,1354,231,31.73,0
624,2022-01-01,169,303,5.37,0
625,2022-01-01,960,37,108.53,0
626,2022-01-01,67,194,69.62,0
627,2022-01-01,1071,308,13.48,0
628,2022-01-01,1109,201,10.7,0
629,2022-01-01,655,118,51.3,0
630,2022-01-01,270,336,4.99,0
631,2022-01-01,2524,234,21.64,0
632,2022-01-01,159,490,75.4,0
633,2022-01-01,1677,61,150.48,0
634,2022-01-01,1006,349,149.11,0
635,2022-01-01,856,416,82.26,0
636,2022-01-01,1716,164,39.33,0
637,2022-01-01,1944,316,7.95,0
638,2022-01-01,1876,117,45.58,0
639,2022-01-01,1845,297,8.58,0
640,2022-01-01,1531,432,19.59,0
641,2022-01-01,1200,105,45.92,0
642,2022-01-01,2815,63,49.9,0
643,2022-01-01,706,293,74.24,0
644,2022-01-01,987,172,68.9,0
645,2022-01-01,990,16,19.58,0
646,2022-01-01,1016,268,71.27,0
647,2022-01-01,2228,161,10.07,0
648,2022-01-01,2221,482,24.71,0
649,2022-01-01,315,77,44.09,0
650,2022-01-01,2425,346,53.65,0
651,2022-01-01,1437,355,111.07,0
652,2022-01-01,1911,36,57.4,0
653,2022-01-01,1868,41,63.26,0
654,2022-01-01,1598,263,120.38,0
655,2022-01-01,873,387,13.53,0
656,2022-01-01,1016,257,54.04,0
657,2022-01-01,893,154,26.55,0
658,2022-01-01,171,205,94.29,0
659,2022-01-01,68,391,29.71,0
660,2022-01-01,557,104,68.12,0
661,2022-01-01,2392,90,20.03,1
662,2022-01-01,2601,151,56.88,0
663,2022-01-01,2664,334,23.56,0
664,2022-01-01,386,424,77.16,0
665,2022-01-01,2338,64,154.08,0
666,2022-01-01,1596,160,75.25,0
667,2022-01-01,1386,225,99.42,0
668,2022-01-01,1223,35,37.51,0
669,2022-01-01,359,402,64.35,0
670,2022-01-01,2549,40,41.86,0
671,2022-01-01,1075,70,15.26,0
672,2022-01-01,1223,35,47.17,0
673,2022-01-01,343,237,36.31,0
674,2022-01-01,1165,224,136.48,0
675,2022-01-01,1348,363,67.18,0
676,2022-01-01,531,228,36.05,0
677,2022-01-01,2740,446,89.17,0
678,2022-01-01,2760,444,30.0,0
679,2022-01-01,23,461,20.74,0
680,2022-01-01,2275,60,7.06,0
681,2022-01-01,2220,121,64.88,0
682,2022-01-01,1494,364,36.64,0
683,2022-01-01,1918,46,68.95,0
684,2022-01-01,2953,37,31.01,0
685,2022-01-01,832,306,59.84,0
686,2022-01-01,2874,192,51.46,0
687,2022-01-01,2908,82,21.81,0
688,2022-01-01,646,143,41.41,0
689,2022-01-01,1084,360,21.15,0
690,2022-01-01,2785,253,84.86,0
691,2022-01-01,1785,405,84.2,0
692,2022-01-01,388,353,16.7,0
693,2022-01-01,2602,312,19.29,0
694,2022-01-01,2262,447,102.35,0
695,2022-01-01,331,171,125.52,0
696,2022-01-01,37,337,39.03,0
697,2022-01-01,2299,215,0.79,0
698,2022-01-01,733,466,113.04,0
699,2022-01-01,1712,26,123.31,0
700,2022-01-01,161,37,93.85,0
701,2022-01-01,1988,242,21.35,0
702,2022-01-01,2991,195,40.07,0
703,2022-01-01,427,371,35.77,0
704,2022-01-01,1037,340,4.02,0
705,2022-01-01,2347,132,12.56,0
